transaction_id,customer_id,purchase_date,purchase_amount
T16579,C2212,2023-11-22,61.33
T16580,C2213,2022-02-18,84.78
T16581,C2213,2023-08-08,354.65
T16582,C2213,2022-06-28,59.73
T16583,C2213,2022-04-23,314.18
T16584,C2213,2024-03-31,65.1
T16585,C2213,2024-02-19,72.7
T16586,C2213,2022-04-07,162.16
T16587,C2213,2023-06-03,209.43
T16588,C2213,2022-09-16,42.53
T16589,C2213,2023-01-25,23.31
T16590,C2214,2023-03-03,12.47
T16591,C2214,2024-04-28,24.52
T16592,C2214,2023-07-27,321.5
T16593,C2214,2022-11-05,151.92
T16594,C2214,2023-04-20,73.69
T16595,C2214,2023-09-20,51.08
T16596,C2214,2024-03-21,75.77
T16597,C2215,2023-02-15,124.73
T16598,C2215,2022-03-14,81.38
T16599,C2215,2023-11-04,7.83
T16600,C2215,2022-10-27,74.86
T16601,C2215,2023-03-25,237.8
T16602,C2215,2023-02-05,79.08
T16603,C2215,2023-05-13,35.11
T16604,C2216,2022-04-08,201.45
T16605,C2216,2023-04-08,67.05
T16606,C2216,2023-01-21,7.46
T16607,C2216,2022-05-07,41.49
T16608,C2216,2022-10-14,139.06
T16609,C2216,2022-11-14,153.07
T16610,C2216,2022-04-17,82.48
T16611,C2216,2022-11-07,125.56
T16612,C2217,2022-09-01,68.08
T16613,C2217,2023-01-15,50.29
T16614,C2218,2023-01-29,41.33
T16615,C2218,2023-06-11,31.67
T16616,C2218,2022-07-21,188.25
T16617,C2218,2024-03-22,33.33
T16618,C2219,2024-04-03,156.46
T16619,C2219,2023-08-25,154.32
T16620,C2219,2022-06-29,80.46
T16621,C2219,2022-03-17,34.59
T16622,C2219,2023-05-11,12.39
T16623,C2219,2024-04-09,27.96
T16624,C2219,2022-08-07,49.03
T16625,C2219,2023-10-21,75.97
T16626,C2219,2023-10-08,70.62
T16627,C2220,2022-05-13,55.58
T16628,C2220,2023-03-26,28.57
T16629,C2220,2022-02-13,44.37
T16630,C2220,2023-10-21,1.19
T16631,C2220,2022-02-16,99.96
T16632,C2220,2022-01-24,83.24
T16633,C2221,2024-01-05,80.59
T16634,C2221,2024-04-11,33.67
T16635,C2221,2023-07-22,81.66
T16636,C2221,2023-03-14,6.71
T16637,C2221,2023-01-16,231.73
T16638,C2221,2022-07-04,111.91
T16639,C2221,2022-04-12,23.14
T16640,C2222,2022-02-20,75.06
T16641,C2222,2023-09-28,85.58
T16642,C2222,2023-09-27,92.47
T16643,C2222,2022-03-11,189.33
T16644,C2222,2023-06-17,37.38
T16645,C2222,2022-08-29,54.6
T16646,C2222,2022-03-31,12.78
T16647,C2222,2023-11-20,223.62
T16648,C2222,2022-11-04,76.3
T16649,C2223,2023-09-08,5.11
T16650,C2223,2022-10-20,22.25
T16651,C2223,2024-03-24,14.66
T16652,C2223,2024-05-04,55.53
T16653,C2223,2022-01-03,354.06
T16654,C2224,2023-09-15,291.05
T16655,C2224,2024-05-22,260.66
T16656,C2224,2023-02-02,13.82
T16657,C2224,2022-06-22,127.32
T16658,C2224,2023-05-17,6.45
T16659,C2224,2024-01-31,5.39
T16660,C2224,2022-04-23,130.14
T16661,C2225,2023-12-24,71.64
T16662,C2225,2022-11-06,58.64
T16663,C2226,2022-09-28,238.74
T16664,C2226,2023-11-23,230.03
T16665,C2226,2022-11-09,62.39
T16666,C2226,2023-11-06,239.35
T16667,C2226,2024-05-08,178.58
T16668,C2226,2022-01-14,11.68
T16669,C2226,2023-03-12,273.2
T16670,C2226,2022-01-19,118.06
T16671,C2226,2022-09-17,458.94
T16672,C2227,2023-02-20,84.88
T16673,C2227,2023-12-21,1.73
T16674,C2227,2022-04-26,167.12
T16675,C2227,2023-01-11,1.01
T16676,C2227,2022-10-05,393.94
T16677,C2227,2024-04-22,96.13
T16678,C2227,2023-11-19,20.0
T16679,C2227,2022-05-23,24.31
T16680,C2227,2023-08-02,134.48
T16681,C2227,2022-09-26,3.68
T16682,C2228,2023-09-25,144.2
T16683,C2228,2024-01-13,77.67
T16684,C2228,2022-03-04,28.3
T16685,C2228,2022-10-20,87.26
T16686,C2228,2022-11-26,137.25
T16687,C2228,2024-05-20,112.5
T16688,C2228,2023-12-23,27.72
T16689,C2228,2023-07-10,29.49
T16690,C2228,2024-05-04,29.4
T16691,C2229,2022-05-09,64.55
T16692,C2229,2022-08-19,10.41
T16693,C2229,2024-05-12,30.16
T16694,C2229,2022-12-21,77.08
T16695,C2229,2024-03-30,129.59
T16696,C2229,2022-02-02,79.24
T16697,C2229,2024-04-22,102.48
T16698,C2229,2024-04-11,45.74
T16699,C2229,2022-08-20,55.51
T16700,C2229,2023-03-23,19.22
T16701,C2230,2023-04-11,16.28
T16702,C2230,2022-05-08,73.05
T16703,C2230,2022-01-26,256.51
T16704,C2230,2023-05-03,676.35
T16705,C2230,2023-02-10,4.32
T16706,C2230,2022-12-30,32.1
T16707,C2230,2023-07-05,28.25
T16708,C2230,2024-02-28,32.26
T16709,C2230,2024-03-26,18.13
T16710,C2231,2023-10-26,364.72
T16711,C2231,2023-04-19,26.54
T16712,C2231,2022-09-28,94.16
T16713,C2231,2022-06-20,48.06
T16714,C2232,2023-02-09,51.71
T16715,C2232,2023-05-20,214.23
T16716,C2232,2023-03-20,10.6
T16717,C2232,2023-05-24,98.19
T16718,C2232,2022-02-03,31.53
T16719,C2232,2022-07-14,182.87
T16720,C2232,2022-11-04,44.06
T16721,C2232,2022-09-07,18.59
T16722,C2233,2023-07-16,346.92
T16723,C2233,2024-04-01,90.74
T16724,C2233,2023-02-11,21.39
T16725,C2234,2022-07-24,198.41
T16726,C2234,2022-12-21,237.24
T16727,C2234,2024-04-03,140.73
T16728,C2234,2022-06-17,378.93
T16729,C2235,2024-05-26,22.92
T16730,C2235,2023-12-07,173.84
T16731,C2235,2023-03-13,148.84
T16732,C2236,2022-05-09,48.97
T16733,C2236,2022-02-04,162.04
T16734,C2236,2024-03-23,19.07
T16735,C2236,2024-04-12,4.67
T16736,C2236,2023-05-21,9.57
T16737,C2236,2022-10-07,65.25
T16738,C2236,2022-05-18,73.83
T16739,C2236,2022-07-20,21.87
T16740,C2236,2023-10-12,318.93
T16741,C2236,2023-09-03,269.48
T16742,C2237,2022-12-21,6.87
T16743,C2237,2022-11-25,69.63
T16744,C2237,2022-08-19,18.72
T16745,C2237,2023-12-20,83.21
T16746,C2237,2024-03-01,258.87
T16747,C2237,2022-01-21,110.34
T16748,C2237,2022-08-06,85.31
T16749,C2238,2022-05-10,30.55
T16750,C2238,2022-08-13,530.89
T16751,C2239,2023-01-19,26.9
T16752,C2239,2024-04-19,305.86
T16753,C2239,2023-07-31,41.68
T16754,C2239,2024-05-29,9.61
T16755,C2239,2022-03-20,77.48
T16756,C2239,2023-04-27,288.84
T16757,C2240,2023-08-22,111.71
T16758,C2240,2023-08-23,30.49
T16759,C2240,2024-04-15,35.72
T16760,C2240,2022-01-17,43.18
T16761,C2240,2023-01-29,10.78
T16762,C2240,2022-08-07,19.79
T16763,C2240,2022-09-05,30.66
T16764,C2240,2022-01-15,15.11
T16765,C2240,2022-04-22,35.54
T16766,C2241,2022-01-07,23.02
T16767,C2241,2024-01-23,38.39
T16768,C2241,2022-12-31,77.0
T16769,C2241,2023-11-29,20.9
T16770,C2241,2023-08-27,88.75
T16771,C2241,2022-05-26,75.95
T16772,C2241,2023-12-16,179.22
T16773,C2241,2023-05-24,184.32
T16774,C2242,2024-04-01,141.67
T16775,C2242,2022-10-02,80.62
T16776,C2242,2024-04-16,63.59
T16777,C2242,2023-07-04,43.28
T16778,C2242,2023-08-08,11.83
T16779,C2242,2022-06-03,265.0
T16780,C2242,2023-06-01,189.14
T16781,C2242,2023-08-21,54.75
T16782,C2243,2023-10-16,319.19
T16783,C2243,2024-01-17,36.49
T16784,C2243,2024-03-16,7.55
T16785,C2243,2023-11-15,172.34
T16786,C2243,2022-03-06,189.7
T16787,C2243,2022-09-01,339.08
T16788,C2244,2023-10-05,135.71
T16789,C2245,2023-01-16,71.15
T16790,C2246,2023-12-04,174.26
T16791,C2246,2022-08-06,26.36
T16792,C2246,2022-10-02,98.91
T16793,C2246,2023-11-01,105.01
T16794,C2246,2022-01-14,193.33
T16795,C2246,2023-08-25,24.41
T16796,C2247,2022-02-10,99.85
T16797,C2247,2022-05-18,3.27
T16798,C2247,2022-06-11,23.54
T16799,C2247,2024-03-19,109.39
T16800,C2247,2024-02-22,44.69
T16801,C2247,2022-06-05,27.3
T16802,C2247,2022-01-10,153.21
T16803,C2247,2023-12-14,57.76
T16804,C2247,2024-02-26,32.52
T16805,C2248,2022-07-14,28.84
T16806,C2248,2023-10-25,189.74
T16807,C2248,2022-11-05,56.62
T16808,C2248,2023-06-26,2.5
T16809,C2248,2022-06-19,56.74
T16810,C2248,2022-12-10,27.04
T16811,C2248,2023-02-17,48.47
T16812,C2248,2023-08-11,327.75
T16813,C2249,2023-12-02,10.57
T16814,C2249,2022-02-15,41.32
T16815,C2249,2023-08-01,129.37
T16816,C2249,2022-05-03,57.32
T16817,C2249,2023-09-29,18.61
T16818,C2249,2023-08-16,31.83
T16819,C2249,2023-01-26,130.5
T16820,C2249,2022-11-24,472.01
T16821,C2249,2024-01-17,34.74
T16822,C2250,2024-04-01,30.89
T16823,C2250,2024-01-02,4.8
T16824,C2250,2023-04-24,20.63
T16825,C2250,2022-09-21,53.51
T16826,C2250,2022-11-03,110.33
T16827,C2250,2022-07-04,33.94
T16828,C2251,2024-02-10,115.45
T16829,C2251,2024-03-21,134.19
T16830,C2251,2023-10-14,429.96
T16831,C2251,2022-12-16,18.38
T16832,C2251,2023-12-29,348.58
T16833,C2251,2024-03-25,91.96
T16834,C2252,2023-01-22,38.14
T16835,C2252,2023-08-09,91.94
T16836,C2252,2023-09-28,54.7
T16837,C2252,2024-03-07,19.17
T16838,C2252,2023-09-25,97.05
T16839,C2252,2023-10-22,81.54
T16840,C2252,2022-01-14,127.17
T16841,C2252,2023-02-01,51.84
T16842,C2252,2024-01-25,137.63
T16843,C2252,2023-02-22,76.04
T16844,C2253,2024-02-10,79.69
T16845,C2253,2023-12-31,6.45
T16846,C2253,2023-05-04,24.84
T16847,C2253,2022-11-07,129.92
T16848,C2253,2023-08-15,37.57
T16849,C2253,2023-06-06,72.73
T16850,C2253,2022-11-08,113.32
T16851,C2253,2022-04-23,180.4
T16852,C2254,2022-10-29,121.75
T16853,C2254,2024-01-04,262.09
T16854,C2254,2022-06-20,2.02
T16855,C2254,2022-08-01,36.49
T16856,C2254,2023-10-02,137.62
T16857,C2254,2022-03-26,101.15
T16858,C2255,2023-09-24,56.81
T16859,C2255,2022-05-17,65.32
T16860,C2255,2022-02-14,131.71
T16861,C2255,2023-11-19,114.42
T16862,C2255,2024-03-19,112.01
T16863,C2255,2023-12-31,59.31
T16864,C2255,2022-08-16,39.92
T16865,C2255,2023-02-26,67.98
T16866,C2255,2022-02-10,105.43
T16867,C2255,2024-05-21,324.21
T16868,C2256,2023-10-21,71.31
T16869,C2256,2023-02-05,20.26
T16870,C2256,2023-04-22,136.21
T16871,C2256,2022-11-08,151.61
T16872,C2256,2024-03-19,49.88
T16873,C2256,2022-07-16,28.46
T16874,C2256,2024-04-20,4.54
T16875,C2257,2024-02-16,113.76
T16876,C2257,2022-12-26,57.32
T16877,C2257,2022-01-19,35.0
T16878,C2257,2022-02-18,56.34
T16879,C2257,2024-04-29,109.95
T16880,C2257,2022-03-07,30.22
T16881,C2257,2023-07-25,192.57
T16882,C2257,2022-12-03,2.06
T16883,C2257,2022-05-01,112.78
T16884,C2258,2023-10-09,156.56
T16885,C2258,2024-04-22,35.29
T16886,C2258,2024-05-18,52.1
T16887,C2258,2024-03-28,46.58
T16888,C2258,2023-08-03,226.19
T16889,C2259,2024-02-04,133.76
T16890,C2259,2023-05-21,167.35
T16891,C2259,2023-03-05,88.79
T16892,C2259,2023-03-18,28.39
T16893,C2259,2022-12-27,96.55
T16894,C2259,2022-09-21,26.48
T16895,C2259,2022-10-06,350.41
T16896,C2259,2022-12-15,282.12
T16897,C2260,2022-03-05,75.48
T16898,C2261,2022-11-26,56.45
T16899,C2261,2022-01-17,36.9
T16900,C2261,2022-11-04,209.3
T16901,C2261,2023-03-02,98.6
T16902,C2261,2022-09-02,132.31
T16903,C2261,2022-12-17,40.1
T16904,C2261,2024-05-19,80.68
T16905,C2261,2022-05-20,5.65
T16906,C2261,2023-06-15,80.07
T16907,C2261,2023-02-05,65.6
T16908,C2262,2023-03-01,0.73
T16909,C2262,2022-12-01,32.8
T16910,C2262,2022-01-28,45.48
T16911,C2262,2024-04-12,31.0
T16912,C2262,2023-05-20,118.44
T16913,C2262,2022-12-03,214.4
T16914,C2262,2022-10-27,43.78
T16915,C2263,2022-10-09,24.21
T16916,C2263,2023-03-29,120.32
T16917,C2263,2022-11-05,249.26
T16918,C2263,2024-02-09,129.57
T16919,C2263,2022-09-08,321.21
T16920,C2264,2023-11-12,140.52
T16921,C2264,2023-11-18,33.55
T16922,C2264,2024-04-16,181.01
T16923,C2264,2024-04-15,125.41
T16924,C2264,2023-05-13,159.41
T16925,C2264,2023-10-15,15.41
T16926,C2264,2022-08-06,30.44
T16927,C2264,2023-03-17,82.15
T16928,C2264,2024-01-14,273.45
T16929,C2264,2023-08-12,32.29
T16930,C2265,2022-04-20,321.71
T16931,C2265,2022-04-01,67.66
T16932,C2265,2023-02-18,146.57
T16933,C2265,2023-11-16,47.51
T16934,C2265,2022-10-25,23.2
T16935,C2266,2022-07-17,0.81
T16936,C2266,2023-10-10,219.2
T16937,C2266,2022-12-07,170.28
T16938,C2266,2022-05-23,178.04
T16939,C2266,2022-02-13,153.48
T16940,C2266,2022-01-28,29.26
T16941,C2266,2023-05-06,18.87
T16942,C2266,2022-07-26,6.78
T16943,C2266,2023-08-05,1.94
T16944,C2267,2023-10-22,34.54
T16945,C2267,2024-01-25,2.79
T16946,C2267,2024-05-16,132.38
T16947,C2267,2022-05-29,107.23
T16948,C2267,2022-01-17,23.37
T16949,C2267,2023-10-14,185.43
T16950,C2267,2023-12-30,35.72
T16951,C2267,2022-06-23,62.67
T16952,C2268,2022-04-13,48.94
T16953,C2268,2022-03-06,2.71
T16954,C2268,2023-10-27,208.99
T16955,C2268,2022-03-23,56.03
T16956,C2268,2022-03-08,157.72
T16957,C2268,2023-08-30,0.81
T16958,C2268,2022-11-22,9.84
T16959,C2268,2022-06-25,11.8
T16960,C2268,2023-04-23,75.76
T16961,C2269,2024-01-28,68.82
T16962,C2269,2022-11-25,193.86
T16963,C2269,2024-01-11,108.34
T16964,C2270,2022-09-02,205.25
T16965,C2270,2024-02-11,47.14
T16966,C2270,2022-07-23,153.59
T16967,C2270,2023-06-17,262.19
T16968,C2270,2022-07-14,25.62
T16969,C2270,2022-09-04,70.45
T16970,C2270,2022-11-20,104.11
T16971,C2270,2023-09-14,265.9
T16972,C2270,2022-09-11,159.13
T16973,C2271,2023-02-27,89.81
T16974,C2271,2023-12-23,192.85
T16975,C2271,2022-04-01,137.66
T16976,C2271,2024-01-04,71.1
T16977,C2271,2022-04-08,278.25
T16978,C2271,2024-03-19,29.75
T16979,C2272,2022-08-11,292.24
T16980,C2272,2023-04-03,13.83
T16981,C2272,2023-06-06,111.15
T16982,C2272,2023-02-27,197.59
T16983,C2273,2024-01-10,33.13
T16984,C2273,2023-01-15,38.23
T16985,C2273,2022-11-14,246.81
T16986,C2273,2024-01-10,14.06
T16987,C2273,2023-05-26,36.06
T16988,C2273,2024-03-17,20.71
T16989,C2273,2022-03-22,46.98
T16990,C2273,2022-04-21,48.02
T16991,C2273,2024-01-13,36.27
T16992,C2273,2022-05-01,31.2
T16993,C2274,2023-01-06,219.95
T16994,C2274,2024-03-08,217.7
T16995,C2275,2022-02-17,80.51
T16996,C2275,2022-01-19,230.15
T16997,C2275,2022-02-25,11.83
T16998,C2275,2022-04-02,166.75
T16999,C2276,2024-05-22,5.41
T17000,C2276,2022-06-09,91.19
T17001,C2276,2023-10-30,3.42
T17002,C2276,2023-12-15,6.6
T17003,C2276,2024-05-02,133.91
T17004,C2276,2022-04-27,81.22
T17005,C2277,2023-12-12,307.68
T17006,C2277,2024-02-14,60.86
T17007,C2277,2023-10-22,281.04
T17008,C2277,2024-01-18,15.69
T17009,C2277,2023-11-22,94.74
T17010,C2277,2023-07-17,74.81
T17011,C2277,2022-12-09,106.59
T17012,C2278,2024-04-14,533.33
T17013,C2278,2022-12-24,111.52
T17014,C2278,2023-02-12,216.95
T17015,C2278,2023-09-14,22.85
T17016,C2278,2024-04-29,356.93
T17017,C2278,2023-05-29,2.16
T17018,C2278,2022-10-17,236.0
T17019,C2278,2024-01-22,0.96
T17020,C2279,2024-03-16,26.79
T17021,C2279,2022-11-14,359.66
T17022,C2279,2024-05-04,16.98
T17023,C2279,2022-04-28,115.02
T17024,C2279,2023-04-28,27.9
T17025,C2279,2024-02-02,5.91
T17026,C2279,2024-05-10,20.67
T17027,C2280,2023-01-27,63.95
T17028,C2280,2024-04-28,22.18
T17029,C2280,2023-02-21,16.01
T17030,C2280,2022-10-14,86.63
T17031,C2280,2023-01-17,25.93
T17032,C2280,2022-06-18,216.93
T17033,C2280,2022-07-03,219.46
T17034,C2280,2024-04-06,462.18
T17035,C2281,2022-07-31,463.05
T17036,C2282,2022-11-12,29.09
T17037,C2282,2023-02-27,65.96
T17038,C2282,2022-05-03,192.11
T17039,C2282,2023-09-04,92.17
T17040,C2282,2024-04-18,155.81
T17041,C2283,2023-08-23,4.13
T17042,C2283,2024-01-22,205.79
T17043,C2283,2023-10-10,20.03
T17044,C2283,2024-02-10,2.22
T17045,C2283,2024-05-12,108.18
T17046,C2283,2022-07-15,188.34
T17047,C2283,2023-03-23,122.08
T17048,C2283,2024-05-24,94.9
T17049,C2283,2022-05-13,112.09
T17050,C2283,2023-05-08,64.56
T17051,C2284,2024-03-12,20.49
T17052,C2284,2023-03-22,127.01
T17053,C2284,2022-12-02,69.17
T17054,C2284,2023-07-15,114.51
T17055,C2285,2023-04-03,33.43
T17056,C2285,2022-06-25,89.32
T17057,C2285,2024-05-17,81.41
T17058,C2285,2023-10-31,48.08
T17059,C2285,2022-10-06,7.31
T17060,C2286,2022-11-01,19.88
T17061,C2286,2022-11-20,116.4
T17062,C2286,2023-04-03,209.03
T17063,C2286,2023-04-27,29.36
T17064,C2286,2024-04-20,226.35
T17065,C2286,2023-06-04,141.87
T17066,C2286,2022-07-18,2.63
T17067,C2287,2024-04-25,33.76
T17068,C2287,2022-06-21,95.58
T17069,C2287,2024-05-07,46.72
T17070,C2288,2023-09-19,37.87
T17071,C2288,2024-04-22,119.56
T17072,C2288,2024-03-12,185.58
T17073,C2288,2022-09-26,155.8
T17074,C2288,2023-06-19,49.37
T17075,C2288,2022-03-29,412.56
T17076,C2288,2022-04-21,66.66
T17077,C2288,2023-04-08,67.43
T17078,C2288,2022-06-05,45.19
T17079,C2289,2023-04-27,8.96
T17080,C2289,2023-12-11,165.64
T17081,C2289,2022-09-18,25.68
T17082,C2289,2022-12-01,141.01
T17083,C2289,2023-12-10,200.37
T17084,C2289,2023-07-09,87.06
T17085,C2289,2022-10-23,11.66
T17086,C2289,2024-02-06,221.01
T17087,C2289,2022-08-02,377.86
T17088,C2289,2023-09-08,276.36
T17089,C2290,2023-11-01,13.02
T17090,C2290,2022-11-17,25.89
T17091,C2290,2023-12-05,81.39
T17092,C2290,2023-03-12,37.73
T17093,C2291,2022-12-18,62.46
T17094,C2291,2024-03-10,198.06
T17095,C2292,2024-05-17,294.18
T17096,C2292,2024-03-24,53.9
T17097,C2292,2022-06-14,164.85
T17098,C2292,2023-09-30,99.77
T17099,C2292,2022-05-01,41.59
T17100,C2292,2023-07-27,81.75
T17101,C2293,2023-08-16,128.74
T17102,C2293,2022-10-28,55.28
T17103,C2293,2022-07-22,175.95
T17104,C2294,2022-07-13,106.95
T17105,C2294,2024-03-01,8.43
T17106,C2294,2023-02-25,113.96
T17107,C2294,2023-12-12,9.97
T17108,C2294,2023-03-02,45.28
T17109,C2294,2023-03-04,113.45
T17110,C2294,2022-08-04,14.01
T17111,C2294,2022-04-17,8.21
T17112,C2295,2023-05-14,144.18
T17113,C2295,2022-02-12,21.41
T17114,C2296,2024-02-05,7.95
T17115,C2296,2024-03-29,20.33
T17116,C2297,2024-02-22,1.38
T17117,C2297,2022-03-28,277.58
T17118,C2297,2022-08-14,380.42
T17119,C2297,2024-01-30,33.15
T17120,C2297,2022-01-31,9.06
T17121,C2297,2022-10-23,2.72
T17122,C2297,2022-05-15,49.22
T17123,C2298,2022-01-04,224.23
T17124,C2299,2023-10-14,27.48
T17125,C2299,2022-12-29,277.55
T17126,C2299,2022-01-17,11.36
T17127,C2300,2023-03-11,23.24
T17128,C2300,2024-03-13,540.82
T17129,C2300,2022-08-22,29.52
T17130,C2300,2022-05-26,32.99
T17131,C2301,2023-06-29,171.11
T17132,C2301,2022-03-30,8.86
T17133,C2301,2024-05-02,118.23
T17134,C2301,2024-02-17,181.57
T17135,C2301,2023-10-27,99.12
T17136,C2301,2022-11-18,13.38
T17137,C2301,2023-06-11,191.15
T17138,C2302,2022-09-09,87.08
T17139,C2302,2023-10-16,380.17
T17140,C2303,2024-05-18,1.17
T17141,C2303,2024-04-01,3.73
T17142,C2304,2024-02-01,220.51
T17143,C2304,2023-07-19,56.57
T17144,C2304,2023-11-09,13.15
T17145,C2304,2023-04-01,239.14
T17146,C2304,2022-03-07,37.47
T17147,C2304,2024-05-11,189.55
T17148,C2304,2022-10-14,29.34
T17149,C2304,2022-10-11,13.04
T17150,C2304,2023-11-22,105.75
T17151,C2305,2022-01-09,101.74
T17152,C2305,2023-10-18,50.61
T17153,C2305,2023-07-30,6.08
T17154,C2305,2023-03-26,67.42
T17155,C2306,2022-04-28,222.14
T17156,C2306,2022-12-22,50.86
T17157,C2306,2023-11-04,72.76
T17158,C2307,2022-03-22,111.4
T17159,C2307,2023-03-25,97.97
T17160,C2307,2024-05-29,10.85
T17161,C2307,2023-02-20,62.28
T17162,C2307,2022-05-01,2.85
T17163,C2307,2023-04-05,71.77
T17164,C2307,2023-10-19,47.5
T17165,C2307,2024-02-14,55.56
T17166,C2307,2022-07-16,120.06
T17167,C2308,2023-09-16,75.75
T17168,C2308,2022-07-04,254.99
T17169,C2308,2022-06-14,87.57
T17170,C2308,2022-11-26,53.02
T17171,C2308,2024-04-02,33.65
T17172,C2309,2024-03-11,33.25
T17173,C2310,2024-04-09,71.5
T17174,C2310,2024-02-26,37.06
T17175,C2311,2022-01-10,216.11
T17176,C2311,2022-09-04,40.24
T17177,C2311,2022-08-09,160.32
T17178,C2311,2022-02-27,234.24
T17179,C2311,2022-05-08,61.63
T17180,C2311,2022-03-27,84.21
T17181,C2311,2022-07-24,103.05
T17182,C2311,2022-02-07,74.98
T17183,C2312,2022-02-21,72.58
T17184,C2312,2024-04-05,30.65
T17185,C2312,2022-08-02,53.27
T17186,C2312,2024-01-25,62.77
T17187,C2312,2023-10-30,109.37
T17188,C2313,2022-01-05,124.29
T17189,C2313,2022-04-22,110.85
T17190,C2313,2023-02-26,3.94
T17191,C2313,2022-07-31,114.83
T17192,C2313,2023-10-28,29.16
T17193,C2313,2022-12-13,128.82
T17194,C2313,2023-02-24,80.51
T17195,C2313,2023-02-21,4.94
T17196,C2314,2023-12-05,48.8
T17197,C2314,2023-03-04,10.28
T17198,C2314,2023-07-16,96.39
T17199,C2314,2023-02-17,121.04
T17200,C2314,2023-08-25,47.32
T17201,C2314,2022-09-15,72.63
T17202,C2314,2023-02-07,193.88
T17203,C2314,2022-03-06,188.87
T17204,C2314,2022-06-22,86.8
T17205,C2314,2023-09-20,11.49
T17206,C2315,2023-08-04,142.05
T17207,C2315,2023-02-05,133.37
T17208,C2315,2022-08-01,272.03
T17209,C2315,2023-11-02,19.01
T17210,C2315,2022-05-19,42.07
T17211,C2315,2022-05-23,15.45
T17212,C2315,2023-10-12,53.75
T17213,C2315,2023-03-13,3.97
T17214,C2315,2022-10-20,6.39
T17215,C2316,2022-01-14,44.33
T17216,C2316,2022-09-29,23.63
T17217,C2316,2022-11-18,392.83
T17218,C2316,2022-04-13,206.36
T17219,C2316,2022-02-09,113.65
T17220,C2316,2022-03-30,33.68
T17221,C2317,2022-03-23,151.87
T17222,C2317,2022-08-17,32.69
T17223,C2317,2023-01-30,44.19
T17224,C2317,2024-03-08,27.28
T17225,C2317,2023-08-13,2.32
T17226,C2317,2023-08-06,55.76
T17227,C2317,2023-01-07,228.96
T17228,C2317,2022-08-23,121.37
T17229,C2317,2023-10-29,353.33
T17230,C2318,2022-05-07,330.23
T17231,C2318,2023-02-21,249.1
T17232,C2318,2024-02-26,51.4
T17233,C2318,2023-08-20,45.09
T17234,C2318,2023-09-24,31.94
T17235,C2319,2022-10-03,271.06
T17236,C2320,2023-06-08,59.07
T17237,C2320,2023-04-03,332.29
T17238,C2320,2024-03-29,115.7
T17239,C2320,2023-12-10,73.48
T17240,C2320,2022-08-08,229.38
T17241,C2320,2023-12-27,144.97
T17242,C2320,2022-05-26,155.93
T17243,C2320,2022-08-22,91.55
T17244,C2321,2023-07-27,0.92
T17245,C2322,2022-08-04,10.94
T17246,C2322,2023-12-13,33.51
T17247,C2322,2024-03-12,117.43
T17248,C2322,2022-05-15,0.96
T17249,C2322,2022-02-16,14.22
T17250,C2322,2023-01-20,10.85
T17251,C2322,2022-09-16,3.14
T17252,C2322,2023-02-03,44.82
T17253,C2322,2023-01-18,43.81
T17254,C2322,2023-08-03,247.33
T17255,C2323,2022-12-11,50.89
T17256,C2323,2022-09-25,241.32
T17257,C2323,2024-02-01,9.37
T17258,C2323,2023-07-16,66.74
T17259,C2323,2022-04-07,248.02
T17260,C2323,2024-01-28,302.68
T17261,C2323,2022-03-18,69.45
T17262,C2323,2023-04-28,395.9
T17263,C2323,2022-04-21,133.53
T17264,C2323,2024-02-04,148.07
T17265,C2324,2023-10-11,85.27
T17266,C2324,2023-06-07,1.95
T17267,C2324,2023-12-29,58.44
T17268,C2324,2022-06-11,171.17
T17269,C2324,2022-03-10,19.45
T17270,C2324,2023-12-24,24.43
T17271,C2324,2023-07-27,72.04
T17272,C2324,2023-03-06,1.58
T17273,C2324,2024-04-14,93.05
T17274,C2324,2024-01-16,54.3
T17275,C2325,2024-04-30,219.08
T17276,C2325,2023-11-29,38.71
T17277,C2325,2024-02-08,146.26
T17278,C2325,2023-03-20,199.03
T17279,C2325,2022-10-29,74.23
T17280,C2325,2022-04-11,59.65
T17281,C2325,2022-01-29,80.27
T17282,C2325,2023-03-14,7.65
T17283,C2325,2022-09-11,10.54
T17284,C2326,2024-01-19,11.7
T17285,C2326,2023-09-17,242.22
T17286,C2326,2023-03-22,113.91
T17287,C2326,2023-05-20,48.52
T17288,C2327,2022-02-02,22.26
T17289,C2328,2022-05-13,82.59
T17290,C2328,2024-02-28,172.9
T17291,C2328,2022-01-17,15.86
T17292,C2328,2023-10-09,147.18
T17293,C2328,2024-03-28,221.96
T17294,C2328,2023-04-12,64.19
T17295,C2329,2023-11-16,212.27
T17296,C2329,2023-08-23,20.07
T17297,C2329,2024-04-02,160.3
T17298,C2329,2023-11-25,75.04
T17299,C2329,2022-06-30,19.83
T17300,C2329,2022-05-10,93.48
T17301,C2329,2023-04-17,15.79
T17302,C2329,2023-09-15,40.08
T17303,C2330,2022-12-21,48.3
T17304,C2330,2023-10-20,82.78
T17305,C2330,2023-07-31,161.26
T17306,C2330,2023-12-24,24.18
T17307,C2330,2023-09-10,28.8
T17308,C2330,2024-01-12,137.74
T17309,C2330,2023-08-03,11.56
T17310,C2330,2024-05-14,4.22
T17311,C2330,2023-05-27,49.64
T17312,C2331,2022-04-13,347.06
T17313,C2331,2023-05-07,66.17
